product_option_value_id,product_option_id,product_id,option_id,option_value_id,quantity,subtract,price,price_prefix,points,points_prefix,weight,weight_prefix
74290,61242,46866,13,425,1000,0,0,+,0,+,0,+
74291,61242,46866,13,324,1000,0,1,+,0,+,0,+
74292,61242,46866,13,325,1000,1,11,+,0,+,0,+
74293,61242,46866,13,201,1000,1,47,+,0,+,0,+
74294,61242,46866,13,197,1000,1,51,+,0,+,0,+
74295,61242,46866,13,319,1000,1,71,+,0,+,0,+
74296,61246,48118,13,425,1000,0,0,+,0,+,0,+
74297,61246,48118,13,324,1000,0,2,+,0,+,0,+
74298,61246,48118,13,325,1000,1,10,+,0,+,0,+
74299,61246,48118,13,201,1000,1,45,+,0,+,0,+
74300,61246,48118,13,197,1000,1,50,+,0,+,0,+
74301,61246,48118,13,319,1000,1,69,+,0,+,0,+
74302,61247,48447,13,425,1000,0,0,+,0,+,0,+
74303,61247,48447,13,324,1000,0,2,+,0,+,0,+
74304,61247,48447,13,325,1000,1,10,+,0,+,0,+
74305,61247,48447,13,201,1000,1,45,+,0,+,0,+
74306,61247,48447,13,197,999,1,50,+,0,+,0,+
74307,61247,48447,13,319,1000,1,69,+,0,+,0,+
74308,61248,13132,13,425,1000,0,0,+,0,+,0,+
74309,61248,13132,13,201,1000,0,45,+,0,+,0,+
74310,61248,13132,13,324,1000,0,2,+,0,+,1,+
74311,61248,13132,13,197,1000,0,50,+,0,+,0,+
74312,61248,13132,13,63,1000,0,5,+,0,+,2,+
74313,61248,13132,13,325,1000,0,10,+,0,+,2,+
74314,61248,13132,13,319,1000,0,69,+,0,+,0,+
74315,61252,48133,13,425,1000,0,0,+,0,+,0,+
74316,61252,48133,13,201,1000,0,45,+,0,+,0,+
74317,61252,48133,13,324,1000,0,2,+,0,+,1,+
74318,61252,48133,13,197,1000,0,50,+,0,+,0,+
74319,61252,48133,13,63,1000,0,5,+,0,+,2,+
74320,61252,48133,13,325,1000,0,10,+,0,+,2,+
74321,61252,48133,13,319,1000,0,69,+,0,+,0,+
74322,61253,48133,2263,233,1000,0,5,+,0,+,1,+
74323,61253,48133,2263,234,1000,0,10,+,0,+,1,+
74324,61258,48446,13,425,1000,0,0,+,0,+,0,+
74325,61258,48446,13,324,1000,0,2,+,0,+,0,+
74326,61258,48446,13,325,1000,1,10,+,0,+,0,+
74327,61258,48446,13,201,1000,1,45,+,0,+,0,+
74328,61258,48446,13,197,1000,1,50,+,0,+,0,+
74329,61258,48446,13,319,1000,1,69,+,0,+,0,+
74330,61263,48443,13,425,1000,0,0,+,0,+,0,+
74331,61263,48443,13,324,1000,0,2,+,0,+,0,+
74332,61263,48443,13,325,1000,1,10,+,0,+,0,+
74333,61263,48443,13,201,1000,1,45,+,0,+,0,+
74334,61263,48443,13,197,1000,1,50,+,0,+,0,+
74335,61263,48443,13,319,999,1,69,+,0,+,0,+
74340,61270,48379,1227,375,0,0,0,+,0,+,0,+
74341,61270,48379,1227,668,0,0,0,+,0,+,0,+
74342,61275,46861,13,425,1000,0,0,+,0,+,0,+
74343,61275,46861,13,324,1000,0,1,+,0,+,0,+
74344,61275,46861,13,325,1000,1,11,+,0,+,0,+
74345,61275,46861,13,201,1000,1,47,+,0,+,0,+
74346,61275,46861,13,197,1000,1,51,+,0,+,0,+
74347,61275,46861,13,319,1000,1,71,+,0,+,0,+
74348,61276,46861,1085,133,1000,0,0,+,0,+,0,+
74349,61276,46861,1085,132,1000,0,0,+,0,+,0,+
74350,61279,46647,13,425,1000,0,0,+,0,+,0,+
74351,61279,46647,13,324,1000,0,1,+,0,+,0,+
74352,61279,46647,13,325,1000,1,11,+,0,+,0,+
74353,61279,46647,13,201,1000,1,47,+,0,+,0,+
74354,61279,46647,13,197,1000,1,51,+,0,+,0,+
74355,61279,46647,13,319,1000,1,71,+,0,+,0,+
74356,61282,46607,13,425,1000,0,0,+,0,+,0,+
74357,61282,46607,13,324,1000,0,1,+,0,+,0,+
74358,61282,46607,13,325,1000,1,11,+,0,+,0,+
74359,61282,46607,13,201,1000,1,47,+,0,+,0,+
74360,61282,46607,13,197,1000,1,51,+,0,+,0,+
74361,61282,46607,13,319,1000,1,71,+,0,+,0,+
74362,61283,46607,1085,133,1000,1,0,+,0,+,0,+
74363,61283,46607,1085,132,999,1,0,+,0,+,0,+
74364,61284,48441,13,425,1000,0,0,+,0,+,0,+
74365,61284,48441,13,324,1000,0,2,+,0,+,0,+
74366,61284,48441,13,325,1000,1,10,+,0,+,0,+
74367,61284,48441,13,201,1000,1,45,+,0,+,0,+
74368,61284,48441,13,197,999,1,50,+,0,+,0,+
74369,61284,48441,13,319,1000,1,69,+,0,+,0,+
74370,61290,46608,13,425,1000,0,0,+,0,+,0,+
74371,61290,46608,13,324,1000,0,1,+,0,+,0,+
74372,61290,46608,13,325,1000,1,11,+,0,+,0,+
74373,61290,46608,13,201,1000,1,47,+,0,+,0,+
74374,61290,46608,13,197,1000,1,51,+,0,+,0,+
74375,61290,46608,13,319,1000,1,71,+,0,+,0,+
74376,61291,46608,1085,132,1000,1,0,+,0,+,0,+
74377,61291,46608,1085,133,997,1,0,+,0,+,0,+
74378,61292,46609,13,425,1000,0,0,+,0,+,0,+
74379,61292,46609,13,324,1000,0,1,+,0,+,0,+
74380,61292,46609,13,325,999,1,11,+,0,+,0,+
74381,61292,46609,13,201,1000,1,47,+,0,+,0,+
74382,61292,46609,13,197,1000,1,51,+,0,+,0,+
74383,61292,46609,13,319,999,1,71,+,0,+,0,+
74384,61293,46609,1085,133,995,1,0,+,0,+,0,+
74385,61294,46609,955,116,0,0,0,+,0,+,0,+
74386,61294,46609,955,111,0,0,0,+,0,+,0,+
74387,61298,48442,13,425,1000,0,0,+,0,+,0,+
74388,61298,48442,13,324,1000,0,2,+,0,+,0,+
74389,61298,48442,13,325,1000,1,10,+,0,+,0,+
74390,61298,48442,13,201,1000,1,45,+,0,+,0,+
74391,61298,48442,13,197,1000,1,50,+,0,+,0,+
74392,61298,48442,13,319,1000,1,69,+,0,+,0,+
74393,61303,48401,13,425,1000,0,0,+,0,+,0,+
74394,61303,48401,13,324,1000,0,1,+,0,+,0,+
74395,61303,48401,13,325,1000,1,11,+,0,+,0,+
74396,61303,48401,13,201,1000,1,47,+,0,+,0,+
74397,61303,48401,13,197,1000,1,51,+,0,+,0,+
74398,61303,48401,13,319,1000,1,71,+,0,+,0,+
74399,61308,46867,13,425,1000,0,0,+,0,+,0,+
74400,61308,46867,13,324,1000,0,1,+,0,+,0,+
74401,61308,46867,13,325,1000,1,11,+,0,+,0,+
74402,61308,46867,13,201,999,1,47,+,0,+,0,+
74403,61308,46867,13,197,998,1,51,+,0,+,0,+
74404,61308,46867,13,319,998,1,71,+,0,+,0,+
74405,61309,46867,1085,133,1000,0,0,+,0,+,0,+
74406,61309,46867,1085,132,1000,0,0,+,0,+,0,+
74407,49963,46756,13,325,0,0,11,+,0,+,0,+
74408,49963,46756,13,201,0,0,47,+,0,+,0,+
74409,49963,46756,13,197,0,0,51,+,0,+,0,+
74410,49963,46756,13,334,0,0,71,+,0,+,0,+
74415,50663,48303,13,325,0,0,10,+,0,+,0,+
74416,50663,48303,13,201,0,0,45,+,0,+,0,+
74417,50663,48303,13,197,0,0,50,+,0,+,0,+
74418,50663,48303,13,319,0,0,69,+,0,+,0,+
74424,51464,48294,13,325,0,0,10,+,0,+,0,+
74425,51464,48294,13,201,0,0,45,+,0,+,0,+
74426,51464,48294,13,197,0,0,50,+,0,+,0,+
74427,51464,48294,13,319,0,0,69,+,0,+,0,+
74428,53707,46747,13,319,0,0,71,+,0,+,0,+
74429,53966,48206,13,325,0,0,10,+,0,+,0,+
74430,53966,48206,13,201,0,0,45,+,0,+,0,+
74431,53966,48206,13,197,0,0,50,+,0,+,0,+
74432,53966,48206,13,319,0,0,69,+,0,+,0,+
74433,54157,46762,13,325,0,1,11,+,0,+,0,+
74434,54157,46762,13,201,0,1,47,+,0,+,0,+
74435,54157,46762,13,197,0,1,51,+,0,+,0,+
74436,54157,46762,13,319,0,1,71,+,0,+,0,+
74437,54710,48289,13,325,0,0,10,+,0,+,0,+
74438,54710,48289,13,201,0,0,45,+,0,+,0,+
74439,54710,48289,13,197,0,0,50,+,0,+,0,+
74440,54710,48289,13,319,0,0,69,+,0,+,0,+
74445,55200,48297,13,325,0,0,10,+,0,+,0,+
74446,55200,48297,13,319,0,0,69,+,0,+,0,+
74511,61352,46951,13,324,1000,0,0,+,0,+,1,+
74512,61352,46951,13,325,1000,0,10,+,0,+,1,+
74513,61352,46951,13,329,0,0,50,+,0,+,0,+
74514,61352,46951,13,334,0,0,70,+,0,+,0,+
74515,61355,46956,13,425,1000,0,0,+,0,+,0,+
74516,61355,46956,13,324,1000,0,1,+,0,+,0,+
74517,61355,46956,13,325,1000,1,11,+,0,+,0,+
74518,61355,46956,13,201,1000,1,47,+,0,+,0,+
74519,61355,46956,13,197,1000,1,51,+,0,+,0,+
74520,61355,46956,13,319,1000,1,71,+,0,+,0,+
74521,61360,46600,13,324,1000,0,0,+,0,+,1,+
74522,61360,46600,13,325,1000,0,10,+,0,+,1,+
74523,61360,46600,13,329,0,0,50,+,0,+,0,+
74524,61360,46600,13,334,0,0,70,+,0,+,0,+
74525,61363,46623,13,324,1000,0,0,+,0,+,1,+
74526,61363,46623,13,325,1000,0,10,+,0,+,1,+
74527,61363,46623,13,329,0,0,50,+,0,+,0,+
74528,61363,46623,13,334,0,0,70,+,0,+,0,+
74529,61366,46623,2293,239,0,0,0,+,0,+,0,+
74530,61366,46623,2293,240,0,0,0,+,0,+,0,+
74531,61367,46953,13,425,1000,0,0,+,0,+,0,+
74532,61367,46953,13,324,1000,0,1,+,0,+,0,+
74533,61367,46953,13,325,1000,1,11,+,0,+,0,+
74534,61367,46953,13,201,1000,1,47,+,0,+,0,+
74535,61367,46953,13,197,1000,1,51,+,0,+,0,+
74536,61367,46953,13,319,1000,1,71,+,0,+,0,+
74537,61372,46933,13,425,1000,0,0,+,0,+,0,+
74538,61372,46933,13,324,1000,0,1,+,0,+,0,+
74539,61372,46933,13,325,1000,1,11,+,0,+,0,+
74540,61372,46933,13,201,1000,1,47,+,0,+,0,+
74541,61372,46933,13,197,1000,1,51,+,0,+,0,+
74542,61372,46933,13,319,1000,1,71,+,0,+,0,+
74543,61377,12848,13,425,1000,0,0,+,0,+,0,+
74544,61377,12848,13,201,1000,0,47,+,0,+,0,+
74545,61377,12848,13,324,1000,0,1,+,0,+,1,+
74546,61377,12848,13,197,1000,0,51,+,0,+,0,+
74547,61377,12848,13,63,1000,0,7,+,0,+,2,+
74548,61377,12848,13,325,1000,0,11,+,0,+,2,+
74549,61377,12848,13,319,1000,0,71,+,0,+,0,+
74550,61379,13202,13,324,1000,0,0,+,0,+,1,+
74551,61379,13202,13,325,1000,0,8,+,0,+,1,+
74552,61379,13202,13,329,0,0,48,+,0,+,0,+
74553,61379,13202,13,334,0,0,67,+,0,+,0,+
74554,61381,13202,825,103,1000,0,0,+,0,+,0.00000236,+
74555,61382,13199,13,324,1000,0,0,+,0,+,1,+
74556,61382,13199,13,325,1000,0,10,+,0,+,1,+
74557,61382,13199,13,329,0,0,50,+,0,+,0,+
74558,61382,13199,13,334,0,0,70,+,0,+,0,+
74559,61384,46620,13,324,1000,0,0,+,0,+,1,+
74560,61384,46620,13,325,1000,0,10,+,0,+,1,+
74561,61384,46620,13,329,0,0,50,+,0,+,0,+
74562,61384,46620,13,334,0,0,70,+,0,+,0,+
74563,61387,46620,825,103,1000,0,0,+,0,+,0,+
74564,61388,46952,13,324,1000,0,0,+,0,+,1,+
74565,61388,46952,13,325,1000,0,10,+,0,+,1,+
74566,61388,46952,13,329,0,0,50,+,0,+,0,+
74567,61388,46952,13,334,0,0,70,+,0,+,0,+
74568,61391,46952,825,103,1000,0,0,+,0,+,0,+
74569,61392,46725,13,324,1000,0,0,+,0,+,1,+
74570,61392,46725,13,325,1000,0,8,+,0,+,1,+
74571,61392,46725,13,329,0,0,48,+,0,+,0,+
74572,61392,46725,13,334,0,0,67,+,0,+,0,+
74573,61395,46725,2293,239,0,0,0,+,0,+,0,+
74574,61395,46725,2293,240,0,0,0,+,0,+,0,+
74575,61396,46726,13,425,1000,0,0,+,0,+,0,+
74576,61396,46726,13,201,1000,0,45,+,0,+,0,+
74577,61396,46726,13,324,1000,0,2,+,0,+,1,+
74578,61396,46726,13,197,1000,0,50,+,0,+,0,+
74579,61396,46726,13,63,1000,0,5,+,0,+,2,+
74580,61396,46726,13,325,1000,0,10,+,0,+,2,+
74581,61396,46726,13,319,1000,0,69,+,0,+,0,+
74582,61399,46724,13,324,1000,0,0,+,0,+,1,+
74583,61399,46724,13,325,1000,0,8,+,0,+,1,+
74584,61399,46724,13,329,0,0,48,+,0,+,0,+
74585,61399,46724,13,334,0,0,67,+,0,+,0,+
74586,61401,46724,2293,239,0,0,0,+,0,+,0,+
74587,61401,46724,2293,240,0,0,0,+,0,+,0,+
74594,61408,48116,13,324,1000,0,0,+,0,+,1,+
74595,61408,48116,13,325,1000,0,8,+,0,+,1,+
74596,61408,48116,13,329,0,0,48,+,0,+,0,+
74597,61408,48116,13,334,0,0,67,+,0,+,0,+
74598,61412,48116,825,103,1000,0,0,+,0,+,0,+
74605,61419,48109,13,425,1000,0,0,+,0,+,0,+
74606,61419,48109,13,201,1000,0,45,+,0,+,0,+
74607,61419,48109,13,324,1000,0,2,+,0,+,1,+
74608,61419,48109,13,197,1000,0,50,+,0,+,0,+
74609,61419,48109,13,63,1000,0,5,+,0,+,2,+
74610,61419,48109,13,325,1000,0,10,+,0,+,2,+
74611,61419,48109,13,319,1000,0,69,+,0,+,0,+
74612,61422,48108,13,324,1000,0,0,+,0,+,1,+
74613,61422,48108,13,325,1000,0,8,+,0,+,1,+
74614,61422,48108,13,329,0,0,48,+,0,+,0,+
74615,61422,48108,13,334,0,0,67,+,0,+,0,+
74617,61426,48096,13,425,1000,0,0,+,0,+,0,+
74618,61426,48096,13,324,1000,0,2,+,0,+,0,+
74619,61426,48096,13,325,1000,1,10,+,0,+,0,+
74620,61426,48096,13,201,1000,1,45,+,0,+,0,+
74621,61426,48096,13,197,1000,1,50,+,0,+,0,+
74622,61426,48096,13,319,1000,1,69,+,0,+,0,+
74623,61431,46481,13,324,1000,0,0,+,0,+,1,+
74624,61431,46481,13,325,1000,0,10,+,0,+,1,+
74625,61431,46481,13,329,0,0,50,+,0,+,0,+
74626,61431,46481,13,334,0,0,70,+,0,+,0,+
74629,61434,47662,13,425,1000,0,0,+,0,+,0,+
74630,61434,47662,13,201,1000,0,47,+,0,+,0,+
74631,61434,47662,13,324,1000,0,1,+,0,+,1,+
74632,61434,47662,13,197,1000,0,51,+,0,+,0,+
74633,61434,47662,13,63,1000,0,7,+,0,+,2,+
74634,61434,47662,13,325,1000,0,11,+,0,+,2,+
74635,61434,47662,13,319,1000,0,71,+,0,+,0,+
74636,61437,46958,13,425,1000,0,0,+,0,+,0,+
74637,61437,46958,13,324,1000,0,1,+,0,+,0,+
74638,61437,46958,13,325,1000,1,11,+,0,+,0,+
74639,61437,46958,13,201,1000,1,47,+,0,+,0,+
74640,61437,46958,13,197,1000,1,51,+,0,+,0,+
74641,61437,46958,13,319,1000,1,71,+,0,+,0,+
74642,61441,46958,1849,190,1000,0,0,+,0,+,0,+
74643,61441,46958,1849,191,1000,0,30,+,0,+,0,+
74644,61442,46961,13,324,1000,0,0,+,0,+,1,+
74645,61442,46961,13,325,1000,0,10,+,0,+,1,+
74646,61442,46961,13,329,0,0,50,+,0,+,0,+
74647,61442,46961,13,334,0,0,70,+,0,+,0,+
74648,61446,46961,825,103,0,0,0,+,0,+,0,+
74649,61447,46959,13,425,1000,0,0,+,0,+,0,+
74650,61447,46959,13,324,1000,0,1,+,0,+,0,+
74651,61447,46959,13,325,1000,1,11,+,0,+,0,+
74652,61447,46959,13,201,1000,1,47,+,0,+,0,+
74653,61447,46959,13,197,1000,1,51,+,0,+,0,+
74654,61447,46959,13,319,1000,1,71,+,0,+,0,+
74655,61451,46959,1849,190,1000,0,0,+,0,+,0,+
74656,61451,46959,1849,191,1000,0,30,+,0,+,0,+
74657,61452,46482,13,324,1000,0,0,+,0,+,1,+
74658,61452,46482,13,325,1000,0,10,+,0,+,1,+
74659,61452,46482,13,329,0,0,50,+,0,+,0,+
74660,61452,46482,13,334,0,0,70,+,0,+,0,+
74662,61456,46960,13,324,1000,0,0,+,0,+,1,+
74663,61456,46960,13,325,1000,0,10,+,0,+,1,+
74664,61456,46960,13,329,0,0,50,+,0,+,0,+
74665,61456,46960,13,334,0,0,70,+,0,+,0,+
74667,61461,47661,13,425,1000,0,0,+,0,+,0,+
74668,61461,47661,13,201,1000,0,47,+,0,+,0,+
74669,61461,47661,13,324,1000,0,1,+,0,+,1,+
74670,61461,47661,13,197,1000,0,51,+,0,+,0,+
74671,61461,47661,13,63,1000,0,7,+,0,+,2,+
74672,61461,47661,13,325,1000,0,11,+,0,+,2,+
74673,61461,47661,13,319,1000,0,71,+,0,+,0,+
74680,61470,48373,13,425,1000,0,0,+,0,+,0,+
74681,61470,48373,13,324,1000,0,2,+,0,+,0,+
74682,61470,48373,13,325,1000,1,10,+,0,+,0,+
74683,61470,48373,13,201,1000,1,45,+,0,+,0,+
74684,61470,48373,13,197,1000,1,50,+,0,+,0,+
74685,61470,48373,13,319,999,1,69,+,0,+,0,+
74686,61471,48373,955,116,0,0,0,+,0,+,0,+
74687,61471,48373,955,124,0,0,0,+,0,+,0,+
74688,61471,48373,955,235,0,0,0,+,0,+,0,+
74689,61471,48373,955,236,0,0,0,+,0,+,0,+
74690,61477,11241,13,425,1000,0,0,+,0,+,0,+
74691,61477,11241,13,201,1000,0,45,+,0,+,0,+
74692,61477,11241,13,324,1000,0,2,+,0,+,1,+
74693,61477,11241,13,197,1000,0,50,+,0,+,0,+
74694,61477,11241,13,63,1000,0,5,+,0,+,2,+
74695,61477,11241,13,325,1000,0,10,+,0,+,2,+
74696,61477,11241,13,319,1000,0,69,+,0,+,0,+
74697,61480,48047,13,425,1000,0,0,+,0,+,0,+
74698,61480,48047,13,201,1000,0,45,+,0,+,0,+
74699,61480,48047,13,324,1000,0,2,+,0,+,1,+
74700,61480,48047,13,197,1000,0,50,+,0,+,0,+
74701,61480,48047,13,63,1000,0,5,+,0,+,2,+
74702,61480,48047,13,325,1000,0,10,+,0,+,2,+
74703,61480,48047,13,319,1000,0,69,+,0,+,0,+
74704,61485,47527,13,425,1000,0,0,+,0,+,0,+
74705,61485,47527,13,324,1000,0,2,+,0,+,0,+
74706,61485,47527,13,325,1000,1,10,+,0,+,0,+
74707,61485,47527,13,201,1000,1,45,+,0,+,0,+
74708,61485,47527,13,197,1000,1,50,+,0,+,0,+
74709,61485,47527,13,319,1000,1,69,+,0,+,0,+
74710,61490,47620,13,425,1000,0,0,+,0,+,0,+
74711,61490,47620,13,324,1000,0,2,+,0,+,0,+
74712,61490,47620,13,325,1000,1,10,+,0,+,0,+
74713,61490,47620,13,201,1000,1,45,+,0,+,0,+
74714,61490,47620,13,197,999,1,50,+,0,+,0,+
74715,61490,47620,13,319,1000,1,69,+,0,+,0,+
74716,61494,47715,13,425,1000,0,0,+,0,+,0,+
74717,61494,47715,13,324,1000,0,2,+,0,+,0,+
74718,61494,47715,13,325,1000,1,10,+,0,+,0,+
74719,61494,47715,13,201,1000,1,45,+,0,+,0,+
74720,61494,47715,13,197,1000,1,50,+,0,+,0,+
74721,61494,47715,13,319,1000,1,69,+,0,+,0,+
74722,61498,47715,955,106,1000,0,0,+,0,+,0,+
74723,61498,47715,955,107,1000,0,0,+,0,+,0,+
74724,61498,47715,955,214,1000,0,0,+,0,+,0,+
74725,61499,48299,13,425,1000,0,0,+,0,+,0,+
74726,61499,48299,13,324,1000,0,2,+,0,+,0,+
74727,61499,48299,13,325,1000,1,10,+,0,+,0,+
74728,61499,48299,13,201,1000,1,45,+,0,+,0,+
74729,61499,48299,13,197,1000,1,50,+,0,+,0,+
74730,61499,48299,13,319,1000,1,69,+,0,+,0,+
74761,61510,47633,13,425,1000,0,0,+,0,+,0,+
74762,61510,47633,13,324,1000,0,2,+,0,+,0,+
74763,61510,47633,13,325,1000,1,10,+,0,+,0,+
74764,61510,47633,13,201,1000,1,45,+,0,+,0,+
74765,61510,47633,13,197,999,1,50,+,0,+,0,+
74766,61510,47633,13,319,1000,1,69,+,0,+,0,+
74767,61514,47703,13,425,1000,0,0,+,0,+,0,+
74768,61514,47703,13,324,1000,0,1,+,0,+,0,+
74769,61514,47703,13,325,1000,1,11,+,0,+,0,+
74770,61514,47703,13,201,1000,1,47,+,0,+,0,+
74771,61514,47703,13,197,1000,1,51,+,0,+,0,+
74772,61514,47703,13,319,1000,1,71,+,0,+,0,+
74773,61519,47716,13,425,1000,0,0,+,0,+,0,+
74774,61519,47716,13,324,1000,0,2,+,0,+,0,+
74775,61519,47716,13,325,1000,1,10,+,0,+,0,+
74776,61519,47716,13,201,1000,1,45,+,0,+,0,+
74777,61519,47716,13,197,1000,1,50,+,0,+,0,+
74778,61519,47716,13,319,1000,1,69,+,0,+,0,+
74779,61524,47716,1085,132,1000,0,0,+,0,+,0,+
74780,61524,47716,1085,133,1000,0,0,+,0,+,0,+
74781,61525,47697,13,425,1000,0,0,+,0,+,0,+
74782,61525,47697,13,324,1000,0,2,+,0,+,0,+
74783,61525,47697,13,325,1000,1,10,+,0,+,0,+
74784,61525,47697,13,201,1000,1,45,+,0,+,0,+
74785,61525,47697,13,197,1000,1,50,+,0,+,0,+
74786,61525,47697,13,319,1000,1,69,+,0,+,0,+
74787,61530,47678,13,425,1000,0,0,+,0,+,0,+
74788,61530,47678,13,324,1000,0,1,+,0,+,0,+
74789,61530,47678,13,325,1000,1,11,+,0,+,0,+
74790,61530,47678,13,201,1000,1,47,+,0,+,0,+
74791,61530,47678,13,197,1000,1,51,+,0,+,0,+
74792,61530,47678,13,319,1000,1,71,+,0,+,0,+
74793,61535,11251,13,425,1000,0,0,+,0,+,0,+
74794,61535,11251,13,201,1000,0,45,+,0,+,0,+
74795,61535,11251,13,324,1000,0,2,+,0,+,1,+
74796,61535,11251,13,197,1000,0,50,+,0,+,0,+
74797,61535,11251,13,63,1000,0,5,+,0,+,2,+
74798,61535,11251,13,325,1000,0,10,+,0,+,2,+
74799,61535,11251,13,319,1000,0,69,+,0,+,0,+
74800,61539,10917,13,425,1000,0,0,+,0,+,0,+
74801,61539,10917,13,201,1000,0,45,+,0,+,0,+
74802,61539,10917,13,324,1000,0,2,+,0,+,1,+
74803,61539,10917,13,197,1000,0,50,+,0,+,0,+
74804,61539,10917,13,63,1000,0,5,+,0,+,2,+
74805,61539,10917,13,325,1000,0,10,+,0,+,2,+
74806,61539,10917,13,319,1000,0,69,+,0,+,0,+
74807,61542,13137,13,425,1000,0,0,+,0,+,0,+
74808,61542,13137,13,201,1000,0,45,+,0,+,0,+
74809,61542,13137,13,324,1000,0,2,+,0,+,1,+
74810,61542,13137,13,197,1000,0,50,+,0,+,0,+
74811,61542,13137,13,63,1000,0,5,+,0,+,2,+
74812,61542,13137,13,325,1000,0,10,+,0,+,2,+
74813,61542,13137,13,319,1000,0,69,+,0,+,0,+
74814,61546,13142,13,425,1000,0,0,+,0,+,0,+
74815,61546,13142,13,201,1000,0,45,+,0,+,0,+
74816,61546,13142,13,324,1000,0,2,+,0,+,1,+
74817,61546,13142,13,197,1000,0,50,+,0,+,0,+
74818,61546,13142,13,63,1000,0,5,+,0,+,2,+
74819,61546,13142,13,325,1000,0,10,+,0,+,2,+
74820,61546,13142,13,319,1000,0,69,+,0,+,0,+
74827,61551,46675,13,425,1000,0,0,+,0,+,0,+
74828,61551,46675,13,201,1000,0,45,+,0,+,0,+
74829,61551,46675,13,324,1000,0,2,+,0,+,1,+
74830,61551,46675,13,197,1000,0,50,+,0,+,0,+
74831,61551,46675,13,63,1000,0,5,+,0,+,2,+
74832,61551,46675,13,325,1000,0,10,+,0,+,2,+
74833,61551,46675,13,319,1000,0,69,+,0,+,0,+
74834,61554,46677,13,425,1000,0,0,+,0,+,0,+
74835,61554,46677,13,201,1000,0,45,+,0,+,0,+
74836,61554,46677,13,324,1000,0,2,+,0,+,1,+
74837,61554,46677,13,197,1000,0,50,+,0,+,0,+
74838,61554,46677,13,63,1000,0,5,+,0,+,2,+
74839,61554,46677,13,325,1000,0,10,+,0,+,2,+
74840,61554,46677,13,319,1000,0,69,+,0,+,0,+
74841,61558,11226,13,425,1000,0,0,+,0,+,0,+
74842,61558,11226,13,201,1000,0,45,+,0,+,0,+
74843,61558,11226,13,324,1000,0,2,+,0,+,1,+
74844,61558,11226,13,197,1000,0,50,+,0,+,0,+
74845,61558,11226,13,63,1000,0,5,+,0,+,2,+
74846,61558,11226,13,325,1000,0,10,+,0,+,2,+
74847,61558,11226,13,319,1000,0,69,+,0,+,0,+
74848,61562,13147,13,425,1000,0,0,+,0,+,0,+
74849,61562,13147,13,201,1000,0,45,+,0,+,0,+
74850,61562,13147,13,324,1000,0,2,+,0,+,1,+
74851,61562,13147,13,197,1000,0,50,+,0,+,0,+
74852,61562,13147,13,63,1000,0,5,+,0,+,2,+
74853,61562,13147,13,325,1000,0,10,+,0,+,2,+
74854,61562,13147,13,319,1000,0,69,+,0,+,0,+
74855,61565,13152,13,425,1000,0,0,+,0,+,0,+
74856,61565,13152,13,201,1000,0,45,+,0,+,0,+
74857,61565,13152,13,324,1000,0,2,+,0,+,1,+
74858,61565,13152,13,197,1000,0,50,+,0,+,0,+
74859,61565,13152,13,63,1000,0,5,+,0,+,2,+
74860,61565,13152,13,325,1000,0,10,+,0,+,2,+
74861,61565,13152,13,319,1000,0,69,+,0,+,0,+
74862,61571,47635,13,425,1000,0,0,+,0,+,0,+
74863,61571,47635,13,324,1000,0,2,+,0,+,0,+
74864,61571,47635,13,325,1000,1,10,+,0,+,0,+
74865,61571,47635,13,201,1000,1,45,+,0,+,0,+
74866,61571,47635,13,197,1000,1,50,+,0,+,0,+
74867,61571,47635,13,319,1000,1,69,+,0,+,0,+
74868,61576,46681,13,425,1000,0,0,+,0,+,0,+
74869,61576,46681,13,201,1000,0,45,+,0,+,0,+
74870,61576,46681,13,324,1000,0,2,+,0,+,1,+
74871,61576,46681,13,197,1000,0,50,+,0,+,0,+
74872,61576,46681,13,63,1000,0,5,+,0,+,2,+
74873,61576,46681,13,325,1000,0,10,+,0,+,2,+
74874,61576,46681,13,319,1000,0,69,+,0,+,0,+
74875,61580,48036,13,425,1000,0,0,+,0,+,0,+
74876,61580,48036,13,324,1000,0,2,+,0,+,0,+
74877,61580,48036,13,325,1000,1,10,+,0,+,0,+
74878,61580,48036,13,201,1000,1,45,+,0,+,0,+
74879,61580,48036,13,197,1000,1,50,+,0,+,0,+
74880,61580,48036,13,319,1000,1,69,+,0,+,0,+
74929,61600,47624,13,425,1000,0,0,+,0,+,0,+
74930,61600,47624,13,324,1000,0,2,+,0,+,0,+
74931,61600,47624,13,325,1000,1,10,+,0,+,0,+
74932,61600,47624,13,201,1000,1,45,+,0,+,0,+
74933,61600,47624,13,197,1000,1,50,+,0,+,0,+
74934,61600,47624,13,319,1000,1,69,+,0,+,0,+
74935,61604,10981,13,425,1000,0,0,+,0,+,0,+
74936,61604,10981,13,201,1000,0,45,+,0,+,0,+
74937,61604,10981,13,324,1000,0,2,+,0,+,1,+
74938,61604,10981,13,197,1000,0,50,+,0,+,0,+
74939,61604,10981,13,63,1000,0,5,+,0,+,2,+
74940,61604,10981,13,325,1000,0,10,+,0,+,2,+
74941,61604,10981,13,319,1000,0,69,+,0,+,0,+
74944,61612,48429,955,106,1000,0,0,+,0,+,0,+
74945,61612,48429,955,107,1000,0,0,+,0,+,0,+
